"date","covid_cases_new","covid_cases_per100K","covid_cases_7day","hover_text_case"
2020-07-05,143.733201210484,7.36595476547053,14.1088119202899,"Jul 05, 2020<br><b>14.11</b> cases per 100,000 people"
2020-07-06,438.772272052373,22.4859439646625,14.6969161552352,"Jul 06, 2020<br><b>14.7</b> cases per 100,000 people"
2020-07-07,431.263849916019,22.1011567523089,15.3082983885626,"Jul 07, 2020<br><b>15.31</b> cases per 100,000 people"
2020-07-08,443.887320718982,22.7480769776624,15.8221274780874,"Jul 08, 2020<br><b>15.82</b> cases per 100,000 people"
2020-07-09,443.352423171599,22.7206648619855,16.3448242105584,"Jul 09, 2020<br><b>16.34</b> cases per 100,000 people"
2020-07-10,446.78921196211,22.8967913975123,17.6503633375441,"Jul 10, 2020<br><b>17.65</b> cases per 100,000 people"
2020-07-11,170.752309625518,8.75061418105699,18.438457557237,"Jul 11, 2020<br><b>18.44</b> cases per 100,000 people"
2020-07-12,184.847381696854,9.4729501648042,18.739456899999,"Jul 12, 2020<br><b>18.74</b> cases per 100,000 people"
2020-07-13,443.289634547302,22.7174471074065,18.7725287775338,"Jul 13, 2020<br><b>18.77</b> cases per 100,000 people"
2020-07-14,514.557154876362,26.3697231756363,19.3823239808663,"Jul 14, 2020<br><b>19.38</b> cases per 100,000 people"
2020-07-15,488.754262291248,25.0473916753316,19.7107975091048,"Jul 15, 2020<br><b>19.71</b> cases per 100,000 people"
2020-07-16,510.079027514714,26.1402307319829,20.1993069191044,"Jul 16, 2020<br><b>20.2</b> cases per 100,000 people"
2020-07-17,456.968722606653,23.4184649865708,20.2738317175413,"Jul 17, 2020<br><b>20.27</b> cases per 100,000 people"
2020-07-18,203.826109206744,10.4455608571614,20.5159669569848,"Jul 18, 2020<br><b>20.52</b> cases per 100,000 people"
2020-07-19,202.748708338911,10.390346849612,20.6470236262431,"Jul 19, 2020<br><b>20.65</b> cases per 100,000 people"
2020-07-20,539.072122251295,27.6260518404122,21.3482528738153,"Jul 20, 2020<br><b>21.35</b> cases per 100,000 people"
2020-07-21,505.623210366257,25.9118816290454,21.282846938588,"Jul 21, 2020<br><b>21.28</b> cases per 100,000 people"
2020-07-22,514.435907375241,26.3635095548363,21.4708637785173,"Jul 22, 2020<br><b>21.47</b> cases per 100,000 people"
2020-07-23,530.706181081092,27.1973189957297,21.621876387624,"Jul 23, 2020<br><b>21.62</b> cases per 100,000 people"
2020-07-24,580.609178169321,29.7547185117608,22.5270554626511,"Jul 24, 2020<br><b>22.53</b> cases per 100,000 people"
2020-07-25,213.959643898589,10.9648782975706,22.6012436684239,"Jul 25, 2020<br><b>22.6</b> cases per 100,000 people"
2020-07-26,201.550237667892,10.3289283278221,22.5924695938825,"Jul 26, 2020<br><b>22.59</b> cases per 100,000 people"
2020-07-27,543.515309356884,27.853753686323,22.6249984290126,"Jul 27, 2020<br><b>22.62</b> cases per 100,000 people"
2020-07-28,503.373476335099,25.7965885793653,22.608527993344,"Jul 28, 2020<br><b>22.61</b> cases per 100,000 people"
2020-07-29,549.55463940376,28.1632537292107,22.8656343039689,"Jul 29, 2020<br><b>22.87</b> cases per 100,000 people"
2020-07-30,513.75506291773,26.3286180375382,22.7415341670844,"Jul 30, 2020<br><b>22.74</b> cases per 100,000 people"
2020-07-31,505.407366718393,25.900820200418,22.190977265464,"Jul 31, 2020<br><b>22.19</b> cases per 100,000 people"
2020-08-01,314.45733396059,16.1151249545482,22.9267267878894,"Aug 01, 2020<br><b>22.93</b> cases per 100,000 people"
2020-08-02,176.837277180474,9.06245302818272,22.7458017450837,"Aug 02, 2020<br><b>22.75</b> cases per 100,000 people"
2020-08-03,524.290214414921,26.8685173003539,22.6050536899453,"Aug 03, 2020<br><b>22.61</b> cases per 100,000 people"
2020-08-04,507.969590577032,26.032127545435,22.6387021136695,"Aug 04, 2020<br><b>22.64</b> cases per 100,000 people"
2020-08-05,441.803292347226,22.6412759143935,21.8498481401242,"Aug 05, 2020<br><b>21.85</b> cases per 100,000 people"
2020-08-06,475.23537150348,24.3545834919516,21.5678432050404,"Aug 06, 2020<br><b>21.57</b> cases per 100,000 people"
2020-08-07,491.832880298857,25.2051628847198,21.4684635885121,"Aug 07, 2020<br><b>21.47</b> cases per 100,000 people"
2020-08-08,238.465679252055,12.220749219351,20.9121241977697,"Aug 08, 2020<br><b>20.91</b> cases per 100,000 people"
2020-08-09,210.822498125379,10.8041076915899,21.1609320068278,"Aug 09, 2020<br><b>21.16</b> cases per 100,000 people"
2020-08-10,463.538226412065,23.755135063176,20.7161631158024,"Aug 10, 2020<br><b>20.72</b> cases per 100,000 people"
2020-08-11,430.578115562206,22.0660146404741,20.1495755579508,"Aug 11, 2020<br><b>20.15</b> cases per 100,000 people"
2020-08-12,466.864292926616,23.9255873684667,20.3330486228184,"Aug 12, 2020<br><b>20.33</b> cases per 100,000 people"
2020-08-13,424.146014114678,21.7363860792899,19.9590204210096,"Aug 13, 2020<br><b>19.96</b> cases per 100,000 people"
2020-08-14,443.972863296227,22.7524608134721,19.6086344108314,"Aug 14, 2020<br><b>19.61</b> cases per 100,000 people"
2020-08-15,239.657159291596,12.2818094893603,19.617357306547,"Aug 15, 2020<br><b>19.62</b> cases per 100,000 people"
2020-08-16,210.669185420583,10.7962508120451,19.6162348951834,"Aug 16, 2020<br><b>19.62</b> cases per 100,000 people"
2020-08-17,537.827991139498,27.562293339143,20.160114648893,"Aug 17, 2020<br><b>20.16</b> cases per 100,000 people"
2020-08-18,459.836792343552,23.565446141713,20.37431914907,"Aug 18, 2020<br><b>20.37</b> cases per 100,000 people"
2020-08-19,418.808622573768,21.4628585691193,20.0225007491633,"Aug 19, 2020<br><b>20.02</b> cases per 100,000 people"
2020-08-20,467.658204041951,23.9662732595072,20.3410560606229,"Aug 20, 2020<br><b>20.34</b> cases per 100,000 people"
2020-08-21,478.857643456504,24.5402155597654,20.5964495958076,"Aug 21, 2020<br><b>20.6</b> cases per 100,000 people"
2020-08-22,219.944802108227,11.2716021739269,20.4521342650314,"Aug 22, 2020<br><b>20.45</b> cases per 100,000 people"
2020-08-23,182.998469788963,9.37819821212961,20.2495553221864,"Aug 23, 2020<br><b>20.25</b> cases per 100,000 people"
2020-08-24,479.239901992553,24.5598053209448,19.8206284624438,"Aug 24, 2020<br><b>19.82</b> cases per 100,000 people"
2020-08-25,544.282676074298,27.8930792456328,20.4388617630037,"Aug 25, 2020<br><b>20.44</b> cases per 100,000 people"
2020-08-26,470.915940483137,24.1332238252882,20.820342513885,"Aug 26, 2020<br><b>20.82</b> cases per 100,000 people"
2020-08-27,367.590685822474,18.8380717967279,20.0877423049165,"Aug 27, 2020<br><b>20.09</b> cases per 100,000 people"
2020-08-28,419.516386701977,21.4991296499073,19.6533014606511,"Aug 28, 2020<br><b>19.65</b> cases per 100,000 people"
2020-08-29,194.45351442935,9.96523961903444,19.4666782385236,"Aug 29, 2020<br><b>19.47</b> cases per 100,000 people"
2020-08-30,170.035834919238,8.71389670567471,19.3717780233157,"Aug 30, 2020<br><b>19.37</b> cases per 100,000 people"
2020-08-31,393.367138068925,20.1590482980696,18.7430984486193,"Aug 31, 2020<br><b>18.74</b> cases per 100,000 people"
2020-09-01,376.174351161058,19.27796244185,17.5123674766503,"Sep 01, 2020<br><b>17.51</b> cases per 100,000 people"
2020-09-02,365.789159132384,18.7457482138936,16.7427281035939,"Sep 02, 2020<br><b>16.74</b> cases per 100,000 people"
2020-09-03,346.991138140901,17.7823982631688,16.5919175987998,"Sep 03, 2020<br><b>16.59</b> cases per 100,000 people"
2020-09-04,307.373606737296,15.752102257925,15.7709136856594,"Sep 04, 2020<br><b>15.77</b> cases per 100,000 people"
2020-09-05,164.973342910765,8.45445708545534,15.5550876094339,"Sep 05, 2020<br><b>15.56</b> cases per 100,000 people"
2020-09-06,125.547030673127,6.43396056783811,15.2293824468858,"Sep 06, 2020<br><b>15.23</b> cases per 100,000 people"
2020-09-07,72.8478585596225,3.73326431466437,12.8828418778279,"Sep 07, 2020<br><b>12.88</b> cases per 100,000 people"
2020-09-08,467.730901258385,23.9699988038026,13.5531327866783,"Sep 08, 2020<br><b>13.55</b> cases per 100,000 people"
2020-09-09,432.19314846998,22.1487808993706,14.039280313175,"Sep 09, 2020<br><b>14.04</b> cases per 100,000 people"
2020-09-10,325.648087067658,16.6886221040168,13.8830265761533,"Sep 10, 2020<br><b>13.88</b> cases per 100,000 people"
2020-09-11,340.342561398342,17.4416759030738,14.1243942397459,"Sep 11, 2020<br><b>14.12</b> cases per 100,000 people"
2020-09-12,193.467783306078,9.91472344877041,14.3330037202195,"Sep 12, 2020<br><b>14.33</b> cases per 100,000 people"
2020-09-13,186.577608154884,9.56161979517862,14.7798121812682,"Sep 13, 2020<br><b>14.78</b> cases per 100,000 people"
2020-09-14,424.830499431002,21.7714641811843,17.3566978764853,"Sep 14, 2020<br><b>17.36</b> cases per 100,000 people"
2020-09-15,421.888276526516,21.6206828680162,17.0210813142301,"Sep 15, 2020<br><b>17.02</b> cases per 100,000 people"
2020-09-16,519.322287018385,26.6139238718848,17.6589588817321,"Sep 16, 2020<br><b>17.66</b> cases per 100,000 people"
2020-09-17,498.970039640315,25.5709238391853,18.9278591296134,"Sep 17, 2020<br><b>18.93</b> cases per 100,000 people"
2020-09-18,458.890847859567,23.5169689337959,19.7957581340022,"Sep 18, 2020<br><b>19.8</b> cases per 100,000 people"
2020-09-19,255.993971423091,13.1190288524521,20.2535160488139,"Sep 19, 2020<br><b>20.25</b> cases per 100,000 people"
2020-09-20,213.569182361432,10.9448681538033,20.4511229571888,"Sep 20, 2020<br><b>20.45</b> cases per 100,000 people"
2020-09-21,562.61093115848,28.8323549087581,21.4598216325565,"Sep 21, 2020<br><b>21.46</b> cases per 100,000 people"
2020-09-22,540.871340405351,27.7182571167463,22.3309036680894,"Sep 22, 2020<br><b>22.33</b> cases per 100,000 people"
2020-09-23,547.355981200849,28.0505781836097,22.5361399983358,"Sep 23, 2020<br><b>22.54</b> cases per 100,000 people"
2020-09-24,499.607352634959,25.603584481615,22.5408058043972,"Sep 24, 2020<br><b>22.54</b> cases per 100,000 people"
2020-09-25,448.795251840239,22.9995957522166,22.4668953498859,"Sep 25, 2020<br><b>22.47</b> cases per 100,000 people"
2020-09-26,300.710441199245,15.410632259798,22.794267265221,"Sep 26, 2020<br><b>22.79</b> cases per 100,000 people"
2020-09-27,201.939434445407,10.3488736559293,22.7091251940961,"Sep 27, 2020<br><b>22.71</b> cases per 100,000 people"
2020-09-28,549.340950087971,28.1523027045295,22.6119748792063,"Sep 28, 2020<br><b>22.61</b> cases per 100,000 people"
2020-09-29,477.982286879357,24.495355799483,22.1515604053116,"Sep 29, 2020<br><b>22.15</b> cases per 100,000 people"
2020-09-30,517.90179544975,26.5411273533965,21.935924572424,"Sep 30, 2020<br><b>21.94</b> cases per 100,000 people"
2020-10-01,529.465637340574,27.1337443379589,22.154518837616,"Oct 01, 2020<br><b>22.15</b> cases per 100,000 people"
2020-10-02,504.241834695085,25.8410896991205,22.5604465443166,"Oct 02, 2020<br><b>22.56</b> cases per 100,000 people"
2020-10-03,315.096270785863,16.1478688140971,22.6657660520736,"Oct 03, 2020<br><b>22.67</b> cases per 100,000 people"
2020-10-04,235.537281751032,12.070676422348,22.9117378758477,"Oct 04, 2020<br><b>22.91</b> cases per 100,000 people"
2020-10-05,670.581900543969,34.3655877998342,23.7993500323198,"Oct 05, 2020<br><b>23.8</b> cases per 100,000 people"
2020-10-06,620.06470161574,31.776712028267,24.8395437792889,"Oct 06, 2020<br><b>24.84</b> cases per 100,000 people"
2020-10-07,794.383365725173,40.7100926514885,26.8636816790163,"Oct 07, 2020<br><b>26.86</b> cases per 100,000 people"
2020-10-08,754.867691809511,38.6850165790256,28.5138634277401,"Oct 08, 2020<br><b>28.51</b> cases per 100,000 people"
2020-10-09,624.318067740343,31.9946860399147,29.3929486192822,"Oct 09, 2020<br><b>29.39</b> cases per 100,000 people"
2020-10-10,376.167166624357,19.2775942529284,29.8400522534009,"Oct 10, 2020<br><b>29.84</b> cases per 100,000 people"
2020-10-11,291.370345020609,14.9319764907928,30.2488094060359,"Oct 11, 2020<br><b>30.25</b> cases per 100,000 people"
2020-10-12,776.397900885172,39.7883841016775,31.0234945920135,"Oct 12, 2020<br><b>31.02</b> cases per 100,000 people"
2020-10-13,774.148432997957,39.673104691186,32.1515506867162,"Oct 13, 2020<br><b>32.15</b> cases per 100,000 people"
2020-10-14,917.809963945925,47.035386541093,33.0551640995169,"Oct 14, 2020<br><b>33.06</b> cases per 100,000 people"
2020-10-15,714.491038604901,36.6158175451106,32.759564237529,"Oct 15, 2020<br><b>32.76</b> cases per 100,000 people"
2020-10-16,597.518195075474,30.6212618894242,32.5633607874589,"Oct 16, 2020<br><b>32.56</b> cases per 100,000 people"
2020-10-17,399.995626221876,20.4987411699106,32.7378103470278,"Oct 17, 2020<br><b>32.74</b> cases per 100,000 people"
2020-10-18,290.232167566286,14.8736478403974,32.7294776826856,"Oct 18, 2020<br><b>32.73</b> cases per 100,000 people"
2020-10-19,845.481109806132,43.3287198604293,33.2352399339359,"Oct 19, 2020<br><b>33.24</b> cases per 100,000 people"
