"date","covid_cases_7day","copies_day_person_M_mn","copies_day_person_M_se","mutation","variant","frequency","frequency_gapfill","frequency_7day"
2020-05-15,12.3799457928757,NA,NA,NA,NA,NA,NA,NA
2020-05-16,12.7968400143049,NA,NA,NA,NA,NA,NA,NA
2020-05-17,13.7711036839492,NA,NA,NA,NA,NA,NA,NA
2020-05-18,14.4281652285931,NA,NA,NA,NA,NA,NA,NA
2020-05-19,14.4644169000217,NA,NA,NA,NA,NA,NA,NA
2020-05-20,15.1305413625227,NA,NA,NA,NA,NA,NA,NA
2020-05-21,15.5700928785948,NA,NA,NA,NA,NA,NA,NA
2020-05-22,15.2302334589514,NA,NA,NA,NA,NA,NA,NA
2020-05-23,15.5655614196662,NA,NA,NA,NA,NA,NA,NA
2020-05-24,15.8827635446667,NA,NA,NA,NA,NA,NA,NA
2020-05-25,15.9371410518096,NA,NA,NA,NA,NA,NA,NA
2020-05-26,16.1274623268099,NA,NA,NA,NA,NA,NA,NA
2020-05-27,15.2257020000228,NA,NA,NA,NA,NA,NA,NA
2020-05-28,14.8949054982366,NA,NA,NA,NA,NA,NA,NA
2020-05-29,14.4145708518073,NA,NA,NA,NA,NA,NA,NA
2020-05-30,13.7031318000206,NA,NA,NA,NA,NA,NA,NA
2020-05-31,13.32248925002,NA,NA,NA,NA,NA,NA,NA
2020-06-01,12.1896245178754,NA,NA,NA,NA,NA,NA,NA
2020-06-02,10.7123689071589,NA,NA,NA,NA,NA,NA,NA
2020-06-03,10.9389418535878,NA,NA,NA,NA,NA,NA,NA
2020-06-04,10.6987745303732,NA,NA,NA,NA,NA,NA,NA
2020-06-05,10.7169003660875,NA,NA,NA,NA,NA,NA,NA
2020-06-06,10.3181319803726,NA,NA,NA,NA,NA,NA,NA
2020-06-07,9.13088974108513,NA,NA,NA,NA,NA,NA,NA
2020-06-08,8.9904145142992,NA,NA,NA,NA,NA,NA,NA
2020-06-09,9.10370098751366,NA,NA,NA,NA,NA,NA,NA
2020-06-10,8.81821907501323,NA,NA,NA,NA,NA,NA,NA
2020-06-11,9.01760326787067,NA,NA,NA,NA,NA,NA,NA
2020-06-12,8.20647211965517,NA,NA,NA,NA,NA,NA,NA
2020-06-13,7.94364750179763,NA,NA,NA,NA,NA,NA,NA
2020-06-14,7.93458458394047,NA,NA,NA,NA,NA,NA,NA
2020-06-15,7.78957789822597,NA,NA,NA,NA,NA,NA,NA
2020-06-16,7.4497184785826,NA,NA,NA,NA,NA,NA,NA
2020-06-17,7.36815221786819,NA,NA,NA,NA,NA,NA,NA
2020-06-18,6.98297820893905,NA,NA,NA,NA,NA,NA,NA
2020-06-19,6.84250298215312,NA,NA,NA,NA,NA,NA,NA
2020-06-20,6.72921650893866,NA,NA,NA,NA,NA,NA,NA
2020-06-21,6.87875465358175,NA,NA,NA,NA,NA,NA,NA
2020-06-22,6.96032091429615,NA,NA,NA,NA,NA,NA,NA
2020-06-23,7.03735571608198,NA,NA,NA,NA,NA,NA,NA
2020-06-24,6.89688048929606,NA,NA,NA,NA,NA,NA,NA
2020-06-25,6.99657258572478,NA,NA,NA,NA,NA,NA,NA
2020-06-26,7.21408261429653,NA,NA,NA,NA,NA,NA,NA
2020-06-27,7.20501969643938,NA,NA,NA,NA,NA,NA,NA
2020-06-28,7.3047117928681,NA,NA,NA,NA,NA,NA,NA
2020-06-29,7.19142531965364,NA,NA,NA,NA,NA,NA,NA
2020-06-30,7.73973185001161,NA,NA,NA,NA,NA,NA,NA
2020-07-01,8.03880813929777,NA,NA,NA,NA,NA,NA,NA
2020-07-02,8.39679339465545,NA,NA,NA,NA,NA,NA,NA
2020-07-03,8.18834628394085,NA,NA,NA,NA,NA,NA,NA
2020-07-04,8.18381482501228,NA,NA,NA,NA,NA,NA,NA
2020-07-05,8.35827599376254,NA,NA,NA,NA,NA,NA,NA
2020-07-06,9.13013449793036,NA,NA,NA,NA,NA,NA,NA
2020-07-07,9.39446960209743,NA,NA,NA,NA,NA,NA,NA
2020-07-08,9.775112152098,NA,NA,NA,NA,NA,NA,NA
2020-07-09,9.99186693751499,NA,NA,NA,NA,NA,NA,NA
2020-07-10,10.8377392708496,NA,NA,NA,NA,NA,NA,NA
2020-07-11,11.6594438232318,NA,NA,NA,NA,NA,NA,NA
2020-07-12,12.3708828750186,NA,NA,NA,NA,NA,NA,NA
2020-07-13,12.2666593196613,NA,NA,NA,NA,NA,NA,NA
2020-07-14,11.872422392875,NA,NA,NA,NA,NA,NA,NA
2020-07-15,12.1035267982324,NA,NA,NA,NA,NA,NA,NA
2020-07-16,12.2213447303755,NA,NA,NA,NA,NA,NA,NA
2020-07-17,12.3527570393042,NA,NA,NA,NA,NA,NA,NA
2020-07-18,11.2969271089455,NA,NA,NA,NA,NA,NA,NA
2020-07-19,11.528031514303,NA,NA,NA,NA,NA,NA,NA
2020-07-20,10.9661306071593,NA,NA,NA,NA,NA,NA,NA
2020-07-21,12.8512175214478,NA,NA,NA,NA,NA,NA,NA
2020-07-22,12.9101264875194,NA,NA,NA,NA,NA,NA,NA
2020-07-23,13.6351599160919,NA,NA,NA,NA,NA,NA,NA
2020-07-24,14.192529364307,NA,NA,NA,NA,NA,NA,NA
2020-07-25,15.2483592946657,NA,NA,NA,NA,NA,NA,NA
2020-07-26,15.4250861928803,NA,NA,NA,NA,NA,NA,NA
2020-07-27,16.6576430214536,NA,NA,NA,NA,NA,NA,NA
2020-07-28,15.2302334589514,NA,NA,NA,NA,NA,NA,NA
2020-07-29,15.9416725107382,NA,NA,NA,NA,NA,NA,NA
2020-07-30,15.7196310232379,NA,NA,NA,NA,NA,NA,NA
2020-07-31,15.5836872553805,NA,NA,NA,NA,NA,NA,NA
2020-08-01,15.4250861928803,NA,NA,NA,NA,NA,NA,NA
2020-08-02,15.2755480482372,NA,NA,NA,NA,NA,NA,NA
2020-08-03,15.2846109660944,NA,NA,NA,NA,NA,NA,NA
2020-08-04,15.7921343660951,NA,NA,NA,NA,NA,NA,NA
2020-08-05,15.5157153714518,NA,NA,NA,NA,NA,NA,NA
2020-08-06,15.8374489553809,NA,NA,NA,NA,NA,NA,NA
2020-08-07,15.1894503285942,NA,NA,NA,NA,NA,NA,NA
2020-08-08,15.9235466750239,NA,NA,NA,NA,NA,NA,NA
2020-08-09,16.0957421143099,NA,NA,NA,NA,NA,NA,NA
2020-08-10,16.1138679500242,NA,NA,NA,NA,NA,NA,NA
2020-08-11,15.1033526089512,NA,NA,NA,NA,NA,NA,NA
2020-08-12,14.4055079339502,NA,NA,NA,NA,NA,NA,NA
2020-08-13,13.730320553592,NA,NA,NA,NA,NA,NA,NA
2020-08-14,14.1109631035926,NA,NA,NA,NA,NA,NA,NA
2020-08-15,13.2998319553771,NA,NA,NA,NA,NA,NA,NA
2020-08-16,13.064196091091,NA,NA,NA,NA,NA,NA,NA
2020-08-17,12.8738748160907,NA,NA,NA,NA,NA,NA,NA
2020-08-18,12.9599725357337,NA,NA,NA,NA,NA,NA,NA
2020-08-19,13.2273286125198,NA,NA,NA,NA,NA,NA,NA
2020-08-20,13.2635802839485,NA,NA,NA,NA,NA,NA,NA
2020-08-21,13.5354678196632,NA,NA,NA,NA,NA,NA,NA
2020-08-22,13.5581251143061,NA,NA,NA,NA,NA,NA,NA
2020-08-23,13.4674959357345,NA,NA,NA,NA,NA,NA,NA
2020-08-24,13.6714115875205,NA,NA,NA,NA,NA,NA,NA
2020-08-25,13.6079711625204,NA,NA,NA,NA,NA,NA,NA
2020-08-26,13.3859296750201,NA,NA,NA,NA,NA,NA,NA
2020-08-27,14.6456752571648,NA,NA,NA,NA,NA,NA,NA
2020-08-28,14.7589617303793,NA,NA,NA,NA,NA,NA,NA
2020-08-29,15.1985132464514,NA,NA,NA,NA,NA,NA,NA
2020-08-30,15.352582850023,NA,NA,NA,NA,NA,NA,NA
2020-08-31,15.1078840678798,NA,NA,NA,NA,NA,NA,NA
2020-09-01,15.0444436428797,NA,NA,NA,NA,NA,NA,NA
2020-09-02,15.8465118732381,NA,NA,NA,NA,NA,NA,NA
2020-09-03,15.2891424250229,NA,NA,NA,NA,NA,NA,NA
2020-09-04,15.3299255553801,NA,NA,NA,NA,NA,NA,NA
2020-09-05,15.0897582321655,NA,NA,NA,NA,NA,NA,NA
2020-09-06,14.2333124946642,NA,NA,NA,NA,NA,NA,NA
2020-09-07,14.0248653839496,NA,NA,NA,NA,NA,NA,NA
2020-09-08,14.0248653839496,NA,NA,NA,NA,NA,NA,NA
2020-09-09,12.2847851553756,NA,NA,NA,NA,NA,NA,NA
2020-09-10,10.4223555357299,NA,NA,NA,NA,NA,NA,NA
2020-09-11,8.90884825358479,NA,NA,NA,NA,NA,NA,NA
2020-09-12,8.79556178037034,NA,NA,NA,NA,NA,NA,NA
2020-09-13,8.96775721965631,NA,NA,NA,NA,NA,NA,NA
2020-09-14,9.10370098751366,NA,NA,NA,NA,NA,NA,NA
2020-09-15,9.04932348037071,NA,NA,NA,NA,NA,NA,NA
2020-09-16,9.36652560537119,NA,NA,NA,NA,NA,NA,NA
2020-09-17,10.6353341053731,NA,NA,NA,NA,NA,NA,NA
2020-09-18,11.8316392625177,NA,NA,NA,NA,NA,NA,NA
2020-09-19,11.496311301803,NA,NA,NA,NA,NA,NA,NA
2020-09-20,12.3527570393042,NA,NA,NA,NA,NA,NA,NA
2020-09-21,12.7968400143049,NA,NA,NA,NA,NA,NA,NA
2020-09-22,12.8784062750193,NA,NA,NA,NA,NA,NA,NA
2020-09-23,13.2454544482342,NA,NA,NA,NA,NA,NA,NA
2020-09-24,13.2318600714484,NA,NA,NA,NA,NA,NA,NA
2020-09-25,13.6260969982347,NA,NA,NA,NA,NA,NA,NA
2020-09-26,14.8949054982366,NA,NA,NA,NA,NA,NA,NA
2020-09-27,14.6139550446648,NA,NA,NA,NA,NA,NA,NA
2020-09-28,14.5323887839504,NA,NA,NA,NA,NA,NA,NA
2020-09-29,15.4794637000232,NA,NA,NA,NA,NA,NA,NA
2020-09-30,15.8827635446667,NA,NA,NA,NA,NA,NA,NA
2020-10-01,15.6018130910948,NA,NA,NA,NA,NA,NA,NA
2020-10-02,15.6743164339521,NA,NA,NA,NA,NA,NA,NA
2020-10-03,15.5882187143091,NA,NA,NA,NA,NA,NA,NA
2020-10-04,15.3616457678802,NA,NA,NA,NA,NA,NA,NA
2020-10-05,15.5157153714518,NA,NA,NA,NA,NA,NA,NA
2020-10-06,15.986987100024,NA,NA,NA,NA,NA,NA,NA
2020-10-07,16.2634060946672,NA,NA,NA,NA,NA,NA,NA
2020-10-08,16.7935867893109,NA,NA,NA,NA,NA,NA,NA
2020-10-09,17.1334462089543,NA,NA,NA,NA,NA,NA,NA
2020-10-10,17.5050258410977,NA,NA,NA,NA,NA,NA,NA
2020-10-11,18.7194568339567,NA,NA,NA,NA,NA,NA,NA
2020-10-12,19.5985598661008,NA,NA,NA,NA,NA,NA,NA
2020-10-13,20.1740551500303,NA,NA,NA,NA,NA,NA,NA
2020-10-14,21.315982800032,NA,NA,NA,NA,NA,NA,NA
2020-10-15,29.2037423083771,NA,NA,NA,NA,NA,NA,NA
2020-10-16,30.8701108050463,NA,NA,NA,NA,NA,NA,NA
2020-10-17,35.5710462975534,NA,NA,NA,NA,NA,NA,NA
2020-10-18,38.5876385063079,NA,NA,NA,NA,NA,NA,NA
2020-10-19,44.7492897844421,NA,NA,NA,NA,NA,NA,NA
2020-10-20,52.6661261542457,NA,NA,NA,NA,NA,NA,NA
2020-10-21,52.6661261542457,NA,NA,NA,NA,NA,NA,NA
2020-10-22,51.4713314834105,NA,NA,NA,NA,NA,NA,NA
2020-10-23,48.5874354969479,NA,NA,NA,NA,NA,NA,NA
2020-10-24,48.8702740584066,NA,NA,NA,NA,NA,NA,NA
2020-10-25,74.653520118862,NA,NA,NA,NA,NA,NA,NA
2020-10-26,71.1167164251067,NA,NA,NA,NA,NA,NA,NA
2020-10-27,62.6220435175939,NA,NA,NA,NA,NA,NA,NA
2020-10-28,58.9467282292551,NA,NA,NA,NA,NA,NA,NA
2020-10-29,56.8109005875852,NA,NA,NA,NA,NA,NA,NA
2020-10-30,58.3017505750875,NA,NA,NA,NA,NA,NA,NA
2020-10-31,54.4907936161532,NA,NA,NA,NA,NA,NA,NA
2020-11-01,39.8632441947026,181.443160621865,0.575519556027,NA,NA,NA,NA,NA
2020-11-02,44.113752669709,227.49600711663,21.5505712722489,NA,NA,NA,NA,NA
2020-11-03,46.69215280007,221.137469982718,54.5475164671442,NA,NA,NA,NA,NA
2020-11-04,49.4623846917409,167.51524783265,8.2005633967934,NA,NA,NA,NA,NA
2020-11-05,52.2484766896617,218.781077435588,5.54561993562206,NA,NA,NA,NA,NA
2020-11-06,56.9642149480021,NA,NA,NA,NA,NA,NA,NA
2020-11-07,63.7364803167623,NA,NA,NA,NA,NA,NA,NA
2020-11-08,72.6921536459424,261.297959857772,32.0157441002676,NA,NA,NA,NA,NA
2020-11-09,74.3733249084449,392.149755157747,27.1195155258894,NA,NA,NA,NA,NA
2020-11-10,76.3505514876145,342.423431925838,1.95712770014523,NA,NA,NA,NA,NA
2020-11-11,93.9416750483552,342.089222697338,35.1854431128527,NA,NA,NA,NA,NA
2020-11-12,98.9987832126485,383.230627459356,24.9043091355074,NA,NA,NA,NA,NA
2020-11-13,100.542500220984,NA,NA,NA,NA,NA,NA,NA
2020-11-14,130.126885079362,NA,NA,NA,NA,NA,NA,NA
2020-11-15,132.527047825199,345.281215419136,45.0195411769084,NA,NA,NA,NA,NA
2020-11-16,135.170398866869,455.447771721379,27.3563791670591,NA,NA,NA,NA,NA
2020-11-17,133.684835581451,389.719165941409,9.85936398147775,NA,NA,NA,NA,NA
2020-11-18,124.355921085187,358.788810699128,12.6937969676166,NA,NA,NA,NA,NA
2020-11-19,121.361533025182,601.027103151568,49.5336783681148,NA,NA,NA,NA,NA
2020-11-20,123.127291521018,NA,NA,NA,NA,NA,NA,NA
2020-11-21,97.8198486480634,NA,NA,NA,NA,NA,NA,NA
2020-11-22,95.1923577126428,500.992779539125,6.237401415063,NA,NA,NA,NA,NA
2020-11-23,96.4030124897279,380.120036870262,32.084760673675,NA,NA,NA,NA,NA
2020-11-24,100.568933731401,246.113093678704,3.84924426694173,NA,NA,NA,NA,NA
2020-11-25,99.778194148364,334.996699125773,52.6479802347337,NA,NA,NA,NA,NA
2020-11-26,94.9793791429996,315.140969399386,2.16278527869369,NA,NA,NA,NA,NA
2020-11-27,101.971420269796,NA,NA,NA,NA,NA,NA,NA
2020-11-28,102.646607650154,NA,NA,NA,NA,NA,NA,NA
2020-11-29,112.152097996002,208.945920828607,12.1223150016969,NA,NA,NA,NA,NA
2020-11-30,111.824322466834,383.727781720463,62.5057866179929,NA,NA,NA,NA,NA
2020-12-01,103.095977327238,287.195307587188,13.6263173278237,NA,NA,NA,NA,NA
2020-12-02,101.346078937652,334.952694003296,16.9648731350756,NA,NA,NA,NA,NA
2020-12-03,105.078490608491,345.767248018214,9.66080465481068,NA,NA,NA,NA,NA
2020-12-04,95.366818881393,224.550218876881,NA,NA,NA,NA,NA,NA
2020-12-05,95.5322171322861,179.223795709211,NA,NA,NA,NA,NA,NA
2020-12-06,86.4692992751297,232.221758347164,1.27704523518541,NA,NA,NA,NA,NA
2020-12-07,87.2668360465595,224.748724429736,4.51600663122577,NA,NA,NA,NA,NA
2020-12-08,87.5115348287027,203.812990927338,20.2491656984275,NA,NA,NA,NA,NA
2020-12-09,86.6641520090586,188.020545746106,10.5936529903495,NA,NA,NA,NA,NA
2020-12-10,80.3835499340491,233.413790569801,NA,NA,NA,NA,NA,NA
2020-12-11,76.4774323376147,NA,NA,NA,NA,NA,NA,NA
2020-12-12,73.1875931554669,201.046786216965,NA,NA,NA,NA,NA,NA
2020-12-13,67.7724997358159,271.202877237533,NA,NA,NA,NA,NA,NA
2020-12-14,61.1973528304489,472.668299609863,110.316666914892,NA,NA,NA,NA,NA
2020-12-15,60.2321520786618,198.723306810292,0.401718790637553,NA,NA,NA,NA,NA
2020-12-16,54.2370319161528,231.845446175063,1.17990244530621,NA,NA,NA,NA,NA
2020-12-17,53.1313559375797,156.888394655851,31.3329407026968,NA,NA,NA,NA,NA
2020-12-18,50.1995020107896,NA,NA,NA,NA,NA,NA,NA
2020-12-19,46.0486856322119,NA,NA,NA,NA,NA,NA,NA
2020-12-20,44.4762693839953,171.803878647261,16.6261418241833,NA,NA,NA,NA,NA
2020-12-21,41.7302052732769,NA,NA,NA,NA,NA,NA,NA
2020-12-22,39.7590206393454,195.685145474702,9.11796334034996,NA,NA,NA,NA,NA
2020-12-23,38.2001987679144,173.381569578808,23.8841571889776,NA,NA,NA,NA,NA
2020-12-24,35.9979097286254,181.785540763473,32.9520230066789,NA,NA,NA,NA,NA
2020-12-25,35.3574635333864,98.5831094803736,17.0798830868588,NA,NA,NA,NA,NA
2020-12-26,33.4859709958836,151.157103428822,NA,NA,NA,NA,NA,NA
2020-12-27,33.4965444000502,158.88721513485,14.8413314541808,NA,NA,NA,NA,NA
2020-12-28,30.7897529333795,160.350710763665,10.9055337761668,NA,NA,NA,NA,NA
2020-12-29,27.4855641312912,125.558350730623,0.984487224002324,NA,NA,NA,NA,NA
2020-12-30,28.6169183771263,73.6635842118779,NA,NA,NA,NA,NA,NA
2020-12-31,29.6213917729611,124.432518412093,NA,NA,NA,NA,NA,NA
2021-01-01,29.6213917729611,134.178898748036,NA,NA,NA,NA,NA,NA
2021-01-02,31.0699481437966,131.899109454603,NA,NA,NA,NA,NA,NA
2021-01-03,31.8100864354644,80.1607209042029,3.89975707301813,NA,NA,NA,NA,NA
2021-01-04,37.7259060667233,122.367688426396,22.708555286563,NA,NA,NA,NA,NA
2021-01-05,39.8934539208932,119.082353677732,23.3130251710368,NA,NA,NA,NA,NA
2021-01-06,41.130542208395,113.060815434561,6.12890659426034,NA,NA,NA,NA,NA
2021-01-07,40.7816198708945,143.352302516342,7.71701671541751,NA,NA,NA,NA,NA
2021-01-08,40.9326685018471,NA,NA,NA,NA,NA,NA,NA
2021-01-09,41.2045560375618,NA,NA,NA,NA,NA,NA,NA
2021-01-10,39.9266846197028,100.359174993527,10.786860404703,NA,NA,NA,NA,NA
2021-01-11,34.9511427161239,100.274789916578,2.8895836094989,NA,NA,NA,NA,NA
2021-01-12,33.917970080408,91.0569739355713,13.1497903391335,NA,NA,NA,NA,NA
2021-01-13,31.5162968482616,84.7376064042682,12.1452553961737,NA,NA,NA,NA,NA
2021-01-14,30.1296704161166,104.465367805863,9.85593953522748,"K417N","Omicron",NA,NA,NA
2021-01-14,30.1296704161166,104.465367805863,9.85593953522748,"L452R","Delta",NA,NA,NA
2021-01-14,30.1296704161166,104.465367805863,9.85593953522748,"N501Y","Alpha, Beta & Gamma",0,0,0
2021-01-15,27.9455072125419,102.718567095042,NA,"K417N","Omicron",NA,NA,NA
2021-01-15,27.9455072125419,102.718567095042,NA,"L452R","Delta",NA,NA,NA
2021-01-15,27.9455072125419,102.718567095042,NA,"N501Y","Alpha, Beta & Gamma",NA,0,0
2021-01-16,25.4985193911097,89.4201868111068,NA,"K417N","Omicron",NA,NA,NA
2021-01-16,25.4985193911097,89.4201868111068,NA,"L452R","Delta",NA,NA,NA
2021-01-16,25.4985193911097,89.4201868111068,NA,"N501Y","Alpha, Beta & Gamma",0,0,0
2021-01-17,22.2630577161048,82.8907444445802,4.25746347820078,"K417N","Omicron",NA,NA,NA
2021-01-17,22.2630577161048,82.8907444445802,4.25746347820078,"L452R","Delta",NA,NA,NA
2021-01-17,22.2630577161048,82.8907444445802,4.25746347820078,"N501Y","Alpha, Beta & Gamma",NA,NA,0.011520092695382
2021-01-18,21.7917859875327,84.9578206884439,8.10492163961069,"K417N","Omicron",NA,NA,NA
2021-01-18,21.7917859875327,84.9578206884439,8.10492163961069,"L452R","Delta",NA,NA,NA
2021-01-18,21.7917859875327,84.9578206884439,8.10492163961069,"N501Y","Alpha, Beta & Gamma",NA,NA,0.0153601235938427
2021-01-19,21.5425557464609,55.5775576533467,22.5034292785141,"K417N","Omicron",NA,NA,NA
2021-01-19,21.5425557464609,55.5775576533467,22.5034292785141,"L452R","Delta",NA,NA,NA
2021-01-19,21.5425557464609,55.5775576533467,22.5034292785141,"N501Y","Alpha, Beta & Gamma",NA,NA,0.023040185390764
2021-01-20,20.8718998250313,81.3211188199193,NA,"K417N","Omicron",NA,NA,NA
2021-01-20,20.8718998250313,81.3211188199193,NA,"L452R","Delta",NA,NA,NA
2021-01-20,20.8718998250313,81.3211188199193,NA,"N501Y","Alpha, Beta & Gamma",0.046080370781528,0.046080370781528,0.046080370781528
2021-01-21,20.2103068214589,77.359545328408,13.1464518088332,"K417N","Omicron",NA,NA,NA
2021-01-21,20.2103068214589,77.359545328408,13.1464518088332,"L452R","Delta",NA,NA,NA
2021-01-21,20.2103068214589,77.359545328408,13.1464518088332,"N501Y","Alpha, Beta & Gamma",NA,NA,0.046080370781528
2021-01-22,20.0063911696729,47.6866640905969,3.68620474008453,"K417N","Omicron",NA,NA,NA
2021-01-22,20.0063911696729,47.6866640905969,3.68620474008453,"L452R","Delta",NA,NA,NA
2021-01-22,20.0063911696729,47.6866640905969,3.68620474008453,"N501Y","Alpha, Beta & Gamma",NA,NA,0.046080370781528
2021-01-23,20.0063911696729,59.3100356685249,9.74888307597757,"K417N","Omicron",NA,NA,NA
2021-01-23,20.0063911696729,59.3100356685249,9.74888307597757,"L452R","Delta",NA,NA,NA
2021-01-23,20.0063911696729,59.3100356685249,9.74888307597757,"N501Y","Alpha, Beta & Gamma",NA,NA,0.0452326785534687
2021-01-24,20.0562372178872,76.7035945424402,14.734546893296,"K417N","Omicron",NA,NA,NA
2021-01-24,20.0562372178872,76.7035945424402,14.734546893296,"L452R","Delta",NA,NA,NA
2021-01-24,20.0562372178872,76.7035945424402,14.734546893296,"N501Y","Alpha, Beta & Gamma",NA,NA,0.0332887397440571
2021-01-25,19.9384192857442,110.084456851669,17.5017233395518,"K417N","Omicron",NA,NA,NA
2021-01-25,19.9384192857442,110.084456851669,17.5017233395518,"L452R","Delta",NA,NA,NA
2021-01-25,19.9384192857442,110.084456851669,17.5017233395518,"N501Y","Alpha, Beta & Gamma",NA,NA,0.0221924931627047
2021-01-26,19.3130779536004,99.8264908274426,16.4113651363059,"K417N","Omicron",NA,NA,NA
2021-01-26,19.3130779536004,99.8264908274426,16.4113651363059,"L452R","Delta",NA,NA,NA
2021-01-26,19.3130779536004,99.8264908274426,16.4113651363059,"N501Y","Alpha, Beta & Gamma",0.0443849863254094,0.0443849863254094,0.0221924931627047
2021-01-27,18.6741422446709,NA,NA,"K417N","Omicron",NA,NA,NA
2021-01-27,18.6741422446709,NA,NA,"L452R","Delta",NA,NA,NA
2021-01-27,18.6741422446709,NA,NA,"N501Y","Alpha, Beta & Gamma",NA,0.0221924931627047,0.0221924931627047
2021-01-28,19.2496375286003,63.361920771065,12.1075889034107,"K417N","Omicron",NA,NA,NA
2021-01-28,19.2496375286003,63.361920771065,12.1075889034107,"L452R","Delta",NA,NA,NA
2021-01-28,19.2496375286003,63.361920771065,12.1075889034107,"N501Y","Alpha, Beta & Gamma",0,0,0.0221924931627047
2021-01-29,18.7828972589567,63.314365440559,4.81953212579776,"K417N","Omicron",NA,NA,NA
2021-01-29,18.7828972589567,63.314365440559,4.81953212579776,"L452R","Delta",NA,NA,NA
2021-01-29,18.7828972589567,63.314365440559,4.81953212579776,"N501Y","Alpha, Beta & Gamma",NA,NA,0.022320182179143
2021-01-30,17.3373618607403,78.2335128791676,NA,"K417N","Omicron",NA,NA,NA
